id,snapshot_date,popularity,vote_average,vote_count
860277,2026-02-21,0.0387,0.0,0
825907,2026-02-21,0.1194,8.0,1
1126231,2026-02-21,0.056,0.0,0
887265,2026-02-21,0.1768,5.0,4
846542,2026-02-21,0.6309,5.5,15
796248,2026-02-21,0.0645,10.0,1
1235767,2026-02-21,0.1435,0.0,0
1055435,2026-02-21,2.2839,0.0,0
585381,2026-02-21,3.1964,6.3,41
798544,2026-02-21,1.3306,7.222,151
1064386,2026-02-21,0.2013,0.0,0
514801,2026-02-21,0.223,4.667,6
726152,2026-02-21,0.3162,5.7,9
806643,2026-02-21,0.5042,6.063,143
817580,2026-02-21,0.0662,5.0,1
1084423,2026-02-21,0.0785,0.0,0
1436586,2026-02-21,0.2393,0.0,0
1036690,2026-02-21,0.1067,0.0,0
885688,2026-02-21,1.2951,0.0,0
1016309,2026-02-21,0.5293,0.0,0
970967,2026-02-21,0.0441,2.0,1
1189645,2026-02-21,0.1428,0.0,0
870952,2026-02-21,0.0379,0.0,0
1223530,2026-02-21,0.3228,0.0,0
1124096,2026-02-21,0.0214,0.0,0
1032350,2026-02-21,0.0664,0.0,0
841411,2026-02-21,0.1947,1.0,1
846234,2026-02-21,0.1307,0.0,0
513310,2026-02-21,5.179,6.867,1847
742396,2026-02-21,1.6209,6.6,18
914038,2026-02-21,0.0718,6.0,1
757902,2026-02-21,0.237,8.8,6
812644,2026-02-21,0.6611,7.1,12
1402653,2026-02-21,0.1341,0.0,0
784374,2026-02-21,0.37,7.216,67
844143,2026-02-21,2.9374,6.962,26
875303,2026-02-21,0.1411,4.9,4
829308,2026-02-21,0.1164,7.0,1
833244,2026-02-21,0.062,0.0,0
790803,2026-02-21,2.2849,5.2,48
823377,2026-02-21,1.9928,10.0,1
882420,2026-02-21,0.2261,0.0,0
864690,2026-02-21,0.521,8.0,1
758866,2026-02-21,2.6105,7.451,1449
821500,2026-02-21,0.0311,0.0,0
798893,2026-02-21,3.3841,5.0,2
361743,2026-02-21,20.6156,8.156,10594
876768,2026-02-21,0.0561,0.0,0
1523007,2026-02-21,1.1688,0.0,0
825165,2026-02-21,0.196,0.0,0
759826,2026-02-21,0.1577,0.0,0
304638,2026-02-21,0.8665,4.0,2
766507,2026-02-21,12.9718,7.7,7514
885498,2026-02-21,0.047,0.0,0
829557,2026-02-21,16.0292,5.93,1823
877787,2026-02-21,0.1479,3.1,10
76600,2026-02-21,40.6583,7.598,13722
778655,2026-02-21,1.396,6.0,20
844406,2026-02-21,0.4416,7.7,3
453395,2026-02-21,13.8893,7.228,10085
851644,2026-02-21,8.7809,8.14,795
812651,2026-02-21,0.1777,2.0,1
507086,2026-02-21,14.0291,6.611,6883
414906,2026-02-21,17.0983,7.656,11629
505642,2026-02-21,14.5784,7.013,7281
615777,2026-02-21,11.0984,7.37,3649
718930,2026-02-21,16.6989,7.414,7274
1232809,2026-02-21,1.2983,0.0,0
928358,2026-02-21,4.8059,4.881,42
661374,2026-02-21,9.674,7.033,6572
436270,2026-02-21,11.2062,6.822,6878
977292,2026-02-21,0.8004,4.286,7
646385,2026-02-21,11.5343,6.689,3721
315162,2026-02-21,11.9721,8.205,8630
545611,2026-02-21,11.4079,7.72,7680
616037,2026-02-21,12.065,6.378,8377
829560,2026-02-21,6.9723,6.384,1290
756999,2026-02-21,8.4632,7.5,5667
619979,2026-02-21,11.384,5.82,1588
508947,2026-02-21,10.1753,7.322,5679
967954,2026-02-21,0.27,6.389,9
982620,2026-02-21,0.8787,4.513,115
840326,2026-02-21,12.3203,7.411,2693
1028703,2026-02-21,1.3029,5.373,130
1013906,2026-02-21,0.2354,6.2,4
1036561,2026-02-21,0.9491,6.647,109
930034,2026-02-21,1.0657,6.111,9
675353,2026-02-21,10.8049,7.441,5765
760204,2026-02-21,1.6096,5.612,294
49046,2026-02-21,7.398,7.721,4519
629015,2026-02-21,1.2252,6.794,383
593643,2026-02-21,9.7206,7.169,5918
862491,2026-02-21,1.5223,5.8,125
869855,2026-02-21,0.7838,5.61,41
717139,2026-02-21,0.446,6.2,13
619803,2026-02-21,4.7162,7.337,408
648457,2026-02-21,8.9085,7.5,18
739993,2026-02-21,1.692,6.888,739
1104085,2026-02-21,0.1522,6.0,1
615173,2026-02-21,8.9127,7.358,419
585083,2026-02-21,8.411,7.044,2970
818647,2026-02-21,7.405,7.35,3312
965150,2026-02-21,5.5966,7.666,1746
888316,2026-02-21,0.1091,5.3,3
814620,2026-02-21,0.1024,6.143,7
1052820,2026-02-21,0.1922,5.0,6
698508,2026-02-21,10.095,7.867,708
760104,2026-02-21,8.1288,6.725,3835
953542,2026-02-21,0.2926,4.633,45
1012886,2026-02-21,0.3387,7.0,2
553472,2026-02-21,0.1797,7.0,1
673271,2026-02-21,0.5967,5.965,43
974756,2026-02-21,0.1463,0.0,0
1306853,2026-02-21,0.1181,0.0,0
887136,2026-02-21,0.2985,3.0,2
899746,2026-02-21,0.2711,7.5,2
937278,2026-02-21,5.8572,7.751,3462
1002346,2026-02-21,0.0586,0.0,1
1122484,2026-02-21,0.137,6.0,1
985939,2026-02-21,10.9609,7.111,4399
1016397,2026-02-21,0.2206,2.5,2
913745,2026-02-21,0.1277,6.0,2
1001835,2026-02-21,5.4569,6.657,303
1021335,2026-02-21,0.0666,6.0,1
956294,2026-02-21,0.0431,10.0,1
843633,2026-02-21,1.4051,5.8,167
1003541,2026-02-21,0.0749,3.5,2
1121014,2026-02-21,0.1251,5.0,1
944941,2026-02-21,0.4662,5.672,32
1074153,2026-02-21,0.0596,0.0,0
910795,2026-02-21,0.1447,0.0,0
950849,2026-02-21,0.396,7.6,142
1143766,2026-02-21,0.2527,9.0,2
338953,2026-02-21,7.8926,6.629,4993
930427,2026-02-21,0.0596,0.0,0
1074991,2026-02-21,0.13,0.0,0
1082010,2026-02-21,2.3162,7.0,1
958192,2026-02-21,0.209,5.981,27
981869,2026-02-21,0.0168,5.0,1
866437,2026-02-21,0.1189,4.0,1
1306847,2026-02-21,0.3073,0.0,0
1210988,2026-02-21,0.086,0.0,0
1093211,2026-02-21,0.0357,0.0,0
1189561,2026-02-21,0.0973,4.0,1
770595,2026-02-21,0.4076,3.8,5
705861,2026-02-21,3.9307,7.713,2755
961224,2026-02-21,0.1543,3.6,5
982089,2026-02-21,0.2145,6.375,8
990156,2026-02-21,0.2958,3.5,8
971161,2026-02-21,0.0453,0.0,0
1161725,2026-02-21,0.6206,6.8,4
882598,2026-02-21,8.2192,6.667,3922
849176,2026-02-21,0.1949,6.0,1
601796,2026-02-21,5.0363,6.8,504
1090729,2026-02-21,0.2452,2.0,1
782054,2026-02-21,1.8662,6.531,129
985424,2026-02-21,0.1385,0.0,0
683056,2026-02-21,0.4276,5.889,9
1005281,2026-02-21,0.8729,5.3,10
1005854,2026-02-21,2.7104,4.938,8
884714,2026-02-21,0.2291,3.6,5
991538,2026-02-21,0.3647,6.0,1
790088,2026-02-21,0.4462,4.875,8
1061593,2026-02-21,0.2052,7.8,13
923333,2026-02-21,0.3468,4.5,2
946937,2026-02-21,0.3871,6.286,7
865434,2026-02-21,0.217,6.5,6
1161717,2026-02-21,0.3373,6.5,4
1459166,2026-02-21,0.076,0.0,0
1306840,2026-02-21,0.1442,0.0,0
889114,2026-02-21,0.2793,7.2,3
962138,2026-02-21,0.2176,5.0,3
1022455,2026-02-21,0.0579,0.0,0
1306844,2026-02-21,0.1153,0.0,0
801690,2026-02-21,0.9659,7.5,4
1306851,2026-02-21,0.1811,0.0,0
854207,2026-02-21,0.4215,5.591,11
628878,2026-02-21,1.4585,5.193,181
1017492,2026-02-21,0.3816,6.7,11
1065949,2026-02-21,0.2143,6.0,1
577874,2026-02-21,0.332,0.0,0
536554,2026-02-21,6.5829,7.037,4673
505026,2026-02-21,7.3853,6.416,4086
614437,2026-02-21,0.2373,7.2,3
942999,2026-02-21,0.1918,6.08,25
1057513,2026-02-21,0.2003,4.0,4
1011282,2026-02-21,0.3267,0.0,0
892771,2026-02-21,0.28,4.9,13
1011123,2026-02-21,0.1709,4.2,4
983224,2026-02-21,4.4874,6.0,18
898774,2026-02-21,0.7521,3.545,11
725201,2026-02-21,7.6133,6.912,4103
438148,2026-02-21,8.9759,7.277,3934
793961,2026-02-21,0.8249,5.327,156
758009,2026-02-21,2.7817,6.251,1276
1005388,2026-02-21,0.0948,1.0,2
1032767,2026-02-21,0.514,0.0,0
1050959,2026-02-21,0.0885,0.0,0
999594,2026-02-21,0.2737,6.8,6
952510,2026-02-21,0.1738,7.0,1
579974,2026-02-21,7.9303,7.73,1531
697374,2026-02-21,0.2913,5.0,2
1029445,2026-02-21,3.7302,4.143,7
937323,2026-02-21,0.1442,7.222,9
890554,2026-02-21,0.4249,5.333,3
794787,2026-02-21,0.1631,5.8,6
799379,2026-02-21,4.2325,6.418,422
1028248,2026-02-21,6.4621,6.2,82
820880,2026-02-21,0.6338,5.935,23
718565,2026-02-21,0.1721,0.0,0
935552,2026-02-21,0.1702,0.0,0
1023568,2026-02-21,0.2093,1.0,1
795276,2026-02-21,1.3599,6.4,14
740952,2026-02-21,1.9412,6.2,269
835684,2026-02-21,0.2638,7.0,8
998282,2026-02-21,0.5999,4.5,12
1005398,2026-02-21,0.0214,0.0,0
957691,2026-02-21,1.0325,4.4,10
1028537,2026-02-21,0.2032,5.762,21
949423,2026-02-21,6.2466,7.236,2465
819153,2026-02-21,0.5834,5.102,93
1052897,2026-02-21,0.8597,6.0,2
998269,2026-02-21,0.1517,5.4,9
828434,2026-02-21,0.6116,6.2,19
1042048,2026-02-21,0.0981,1.0,1
821153,2026-02-21,1.2011,6.793,46
915415,2026-02-21,0.1181,4.0,2
1000804,2026-02-21,0.1404,0.0,0
825805,2026-02-21,0.4517,5.8,10
1028545,2026-02-21,0.2605,6.4,8
945324,2026-02-21,0.2015,4.0,4
1069064,2026-02-21,0.0868,0.0,0
998095,2026-02-21,1.5209,0.0,0
629542,2026-02-21,8.0017,7.5,2462
972448,2026-02-21,0.2709,0.0,0
1089315,2026-02-21,0.5715,5.621,29
967650,2026-02-21,0.2234,6.0,2
927359,2026-02-21,0.272,5.9,5
943874,2026-02-21,0.1811,5.9,9
949990,2026-02-21,0.053,6.0,1
872882,2026-02-21,0.1599,10.0,1
1008308,2026-02-21,1.6181,0.0,0
788442,2026-02-21,0.1994,3.0,2
938393,2026-02-21,0.0577,0.0,0
1052240,2026-02-21,0.0673,0.0,0
989763,2026-02-21,0.7134,7.7,3
762975,2026-02-21,8.3057,8.051,2828
1001925,2026-02-21,0.9483,4.818,33
1002007,2026-02-21,0.1965,0.0,0
1049171,2026-02-21,0.7745,5.3,33
943613,2026-02-21,0.3245,6.5,4
610150,2026-02-21,5.7767,7.884,2981
1197469,2026-02-21,0.0281,0.0,0
1056695,2026-02-21,0.6193,10.0,1
717133,2026-02-21,0.5146,5.6,10
944946,2026-02-21,1.1232,7.225,51
1060889,2026-02-21,0.0634,0.0,0
879990,2026-02-21,1.0292,5.553,96
1306849,2026-02-21,0.143,0.0,0
606237,2026-02-21,0.5641,4.838,37
914346,2026-02-21,0.1343,6.1,7
976951,2026-02-21,0.0453,0.0,0
1030479,2026-02-21,0.1628,3.5,4
991101,2026-02-21,0.13,0.0,0
953471,2026-02-21,0.1972,0.0,0
1073581,2026-02-21,0.1321,2.0,1
1019482,2026-02-21,0.0917,8.0,2
766314,2026-02-21,0.3219,7.6,5
895245,2026-02-21,0.1336,0.0,0
988225,2026-02-21,0.2266,3.769,13
1048504,2026-02-21,0.0695,0.0,0
1123289,2026-02-21,0.1027,0.0,0
1003199,2026-02-21,0.1103,3.8,6
651907,2026-02-21,0.3068,7.31,21
936579,2026-02-21,0.1627,1.0,1
881487,2026-02-21,0.7722,5.296,103
897525,2026-02-21,0.9115,6.625,48
992066,2026-02-21,0.1468,0.0,0
1017856,2026-02-21,0.0733,3.857,7
975962,2026-02-21,0.4815,3.5,8
803675,2026-02-21,0.5139,0.0,0
1012679,2026-02-21,0.3427,6.4,9
998342,2026-02-21,0.4406,0.0,0
832953,2026-02-21,1.456,4.0,4
863929,2026-02-21,1.6324,5.602,103
879513,2026-02-21,0.87,6.5,17
811942,2026-02-21,0.4769,5.472,18
1026496,2026-02-21,2.2192,5.25,4
929440,2026-02-21,0.0536,2.7,3
1015169,2026-02-21,0.693,5.844,16
1082706,2026-02-21,0.0802,0.0,0
916224,2026-02-21,5.852,7.891,1660
1008661,2026-02-21,0.6866,6.0,1
854867,2026-02-21,0.3718,4.978,23
960377,2026-02-21,0.2436,7.179,14
1508593,2026-02-21,0.0694,0.0,0
916472,2026-02-21,0.3738,4.8,4
981787,2026-02-21,0.0658,0.0,0
505570,2026-02-21,0.3692,6.281,57
994773,2026-02-21,0.1969,5.583,30
961484,2026-02-21,3.3373,6.4,1052
610411,2026-02-21,0.5818,5.9,9
1513560,2026-02-21,0.0143,0.0,0
1005678,2026-02-21,0.114,0.0,0
1022441,2026-02-21,0.1424,0.0,0
1100540,2026-02-21,0.066,0.0,0
1015628,2026-02-21,0.6041,4.5,8
981588,2026-02-21,1.5797,6.167,36
970896,2026-02-21,0.5033,6.529,17
884971,2026-02-21,1.0036,6.818,396
1048394,2026-02-21,0.0143,0.0,0
987337,2026-02-21,1.0089,7.0,28
724495,2026-02-21,5.26,7.624,2309
869886,2026-02-21,0.9165,7.053,75
968222,2026-02-21,0.089,0.0,0
987936,2026-02-21,0.0806,0.0,0
1066292,2026-02-21,0.1469,6.0,1
955879,2026-02-21,0.1529,3.0,1
1003448,2026-02-21,0.1592,6.333,3
883502,2026-02-21,1.341,5.233,174
639933,2026-02-21,7.1585,7.032,4902
848144,2026-02-21,0.1529,8.2,3
1041485,2026-02-21,0.8106,6.1,10
977875,2026-02-21,0.2596,1.0,1
980605,2026-02-21,0.3964,5.8,42
1513571,2026-02-21,0.0071,0.0,0
948271,2026-02-21,0.2468,5.7,13
1003574,2026-02-21,0.481,7.0,1
1052793,2026-02-21,0.2035,3.0,1
1426576,2026-02-21,0.0728,0.0,0
921382,2026-02-21,0.1201,7.5,2
927594,2026-02-21,0.8718,7.228,101
928611,2026-02-21,1.9685,2.5,2
676710,2026-02-21,1.7638,6.689,175
1309673,2026-02-21,0.0928,5.0,1
669400,2026-02-21,0.5257,5.5,41
1255085,2026-02-21,0.0764,0.0,0
922341,2026-02-21,0.1194,4.0,1
893086,2026-02-21,1.8204,6.517,179
983556,2026-02-21,0.3499,5.8,4
939091,2026-02-21,0.2951,7.5,2
933433,2026-02-21,0.0357,0.0,0
1018720,2026-02-21,0.3532,0.0,0
1100473,2026-02-21,0.084,0.0,0
950265,2026-02-21,0.1739,0.0,0
946253,2026-02-21,0.2995,2.6,12
1026454,2026-02-21,0.0701,0.0,0
935852,2026-02-21,0.2528,10.0,1
1052015,2026-02-21,0.2278,7.7,3
1051253,2026-02-21,0.1375,10.0,1
997398,2026-02-21,0.3659,6.5,2
966220,2026-02-21,3.692,7.636,855
770724,2026-02-21,0.7105,6.307,230
938963,2026-02-21,0.1165,0.0,0
975577,2026-02-21,0.0398,0.0,0
966009,2026-02-21,0.1694,8.0,1
1100547,2026-02-21,0.0617,0.0,0
820067,2026-02-21,3.3237,8.294,430
996315,2026-02-21,0.0423,2.0,1
1009879,2026-02-21,0.0503,0.0,0
985744,2026-02-21,0.1811,0.0,0
894169,2026-02-21,6.8443,5.995,328
1054093,2026-02-21,0.2943,0.0,0
812488,2026-02-21,0.354,5.886,44
1035614,2026-02-21,0.1302,0.0,0
1117968,2026-02-21,0.1131,6.5,2
970229,2026-02-21,0.0566,5.9,10
1015651,2026-02-21,0.0635,6.3,3
821510,2026-02-21,0.4995,5.457,47
663712,2026-02-21,4.8329,6.685,2422
850297,2026-02-21,0.9792,7.34,72
779812,2026-02-21,0.4187,5.105,19
925705,2026-02-21,0.5916,4.858,81
887864,2026-02-21,0.5428,6.733,15
888479,2026-02-21,1.9934,6.096,218
1056203,2026-02-21,0.2283,0.0,0
967968,2026-02-21,0.0555,0.0,0
969701,2026-02-21,0.5056,3.3,23
901225,2026-02-21,0.3193,7.0,1
1028884,2026-02-21,0.1349,7.0,1
964985,2026-02-21,0.3349,6.1,7
567460,2026-02-21,0.1792,6.0,2
962486,2026-02-21,0.7914,3.321,14
995232,2026-02-21,0.2036,0.0,0
1052112,2026-02-21,0.0785,2.0,1
1014726,2026-02-21,0.2671,3.0,1
976752,2026-02-21,0.0239,4.0,1
1314739,2026-02-21,0.249,0.0,0
921360,2026-02-21,1.0675,6.14,175
1004659,2026-02-21,0.0859,0.0,0
1161754,2026-02-21,0.6063,6.5,4
950029,2026-02-21,0.1472,3.0,3
1084175,2026-02-21,0.1523,0.0,0
1078798,2026-02-21,0.078,0.0,0
927433,2026-02-21,0.2708,0.0,0
1123564,2026-02-21,0.8191,0.0,0
842942,2026-02-21,2.536,6.298,398
842934,2026-02-21,3.0956,5.583,403
988544,2026-02-21,0.0916,9.0,1
953239,2026-02-21,0.579,5.4,5
335787,2026-02-21,7.5117,6.873,6618
825433,2026-02-21,0.072,0.0,0
1166722,2026-02-21,0.0681,0.0,0
638960,2026-02-21,0.2482,7.25,16
1372520,2026-02-21,0.2481,0.0,0
938008,2026-02-21,3.2401,7.67,409
924742,2026-02-21,0.2297,6.3,3
1324554,2026-02-21,0.6146,5.0,1
1023334,2026-02-21,0.0766,1.5,2
928077,2026-02-21,0.0592,3.6,5
946112,2026-02-21,0.1679,0.0,0
758724,2026-02-21,2.36,6.503,487
1224741,2026-02-21,0.0673,0.0,0
1041054,2026-02-21,0.4595,6.978,46
901511,2026-02-21,1.1501,6.6,10
664731,2026-02-21,0.2383,4.3,3
980591,2026-02-21,0.6952,3.5,8
1031091,2026-02-21,0.2471,5.4,11
988591,2026-02-21,0.6249,4.3,18
807986,2026-02-21,1.0483,6.879,210
990600,2026-02-21,0.3841,6.238,42
1046577,2026-02-21,0.6078,6.5,11
595586,2026-02-21,1.5876,6.467,542
774301,2026-02-21,1.168,5.887,62
846206,2026-02-21,0.6446,7.0,2
800815,2026-02-21,3.6789,6.812,2104
619281,2026-02-21,0.2003,0.0,0
1075969,2026-02-21,0.568,6.2,14
928773,2026-02-21,0.558,6.4,61
1172466,2026-02-21,0.4025,4.0,2
854359,2026-02-21,0.9177,6.174,204
1071038,2026-02-21,5.0831,1.0,1
1117044,2026-02-21,0.1674,0.0,0
961413,2026-02-21,0.325,6.333,3
756307,2026-02-21,0.4567,3.875,16
1142982,2026-02-21,0.0431,0.0,0
1047438,2026-02-21,0.1781,1.0,1
724585,2026-02-21,0.4355,3.2,25
778645,2026-02-21,0.2864,5.0,11
1030352,2026-02-21,0.1211,0.0,0
698128,2026-02-21,5.0733,6.0,368
936386,2026-02-21,0.3073,5.814,35
799878,2026-02-21,0.3384,6.047,32
960081,2026-02-21,0.2649,6.0,8
964332,2026-02-21,0.0609,0.0,0
1005290,2026-02-21,0.1474,7.4,5
857080,2026-02-21,0.1746,2.667,3
1033431,2026-02-21,0.0878,0.0,0
1025772,2026-02-21,0.3136,5.0,2
895543,2026-02-21,0.5037,6.3,10
1046521,2026-02-21,0.0368,0.0,0
1030276,2026-02-21,0.0798,7.0,2
829280,2026-02-21,4.3736,7.315,1730
807598,2026-02-21,0.3422,7.0,7
954313,2026-02-21,0.0719,10.0,1
1007878,2026-02-21,4.432,3.667,3
1336725,2026-02-21,0.1034,0.0,0
1177449,2026-02-21,0.0863,0.0,0
1080180,2026-02-21,0.2583,5.333,3
1013698,2026-02-21,0.3022,5.5,2
885303,2026-02-21,1.0078,6.079,114
999462,2026-02-21,0.0901,7.167,6
952208,2026-02-21,0.231,0.0,0
974731,2026-02-21,0.273,5.5,6
803404,2026-02-21,0.5689,4.0,9
1163264,2026-02-21,0.1135,0.0,0
966844,2026-02-21,0.2214,6.0,4
1149812,2026-02-21,0.1098,0.0,0
935092,2026-02-21,0.1129,0.0,0
972254,2026-02-21,0.6374,6.0,8
842891,2026-02-21,0.634,4.55,40
1036785,2026-02-21,0.0875,0.0,0
912446,2026-02-21,0.1006,0.0,0
1461320,2026-02-21,0.1686,0.0,0
882580,2026-02-21,0.8048,6.333,24
585511,2026-02-21,7.9394,7.74,1901
770719,2026-02-21,0.1968,6.274,42
697354,2026-02-21,0.1062,3.0,1
1225848,2026-02-21,0.2585,1.0,2
1302196,2026-02-21,0.2163,8.0,1
913845,2026-02-21,0.5687,7.65,50
899661,2026-02-21,0.0338,7.0,1
1030613,2026-02-21,1.2106,5.895,234
1031685,2026-02-21,0.3107,6.9,5
1016116,2026-02-21,0.744,7.8,20
1001440,2026-02-21,0.0398,6.0,1
860751,2026-02-21,0.1501,2.0,3
1016715,2026-02-21,0.2597,0.0,0
1014840,2026-02-21,1.4063,5.9,20
1048688,2026-02-21,0.1099,0.0,0
526896,2026-02-21,5.0554,5.925,4716
799883,2026-02-21,0.5259,6.6,63
888097,2026-02-21,4.3509,4.006,90
1462585,2026-02-21,0.0858,0.0,0
945657,2026-02-21,0.9397,5.5,195
752623,2026-02-21,4.8577,6.468,3907
924103,2026-02-21,0.0593,0.0,0
1004364,2026-02-21,0.1329,5.2,6
1008877,2026-02-21,0.0669,0.0,0
795652,2026-02-21,0.3241,5.08,25
969725,2026-02-21,0.3267,4.229,24
1072011,2026-02-21,0.2469,0.0,1
891354,2026-02-21,0.2125,0.0,0
1148726,2026-02-21,0.135,0.0,0
945482,2026-02-21,1.0727,5.8,4
1096622,2026-02-21,0.0795,0.0,0
1136128,2026-02-21,0.2401,7.5,2
1035188,2026-02-21,0.2882,0.0,0
1014860,2026-02-21,0.366,0.0,0
1110179,2026-02-21,0.1105,0.0,0
1005597,2026-02-21,0.149,6.5,4
1038972,2026-02-21,0.0507,5.0,1
1051415,2026-02-21,0.1189,0.0,0
1011566,2026-02-21,0.0854,4.818,11
820958,2026-02-21,0.0311,0.0,0
942892,2026-02-21,0.3219,4.6,11
913544,2026-02-21,0.8323,7.3,9
993920,2026-02-21,0.0586,0.0,0
969840,2026-02-21,0.4146,5.0,4
634429,2026-02-21,2.7041,7.443,229
1191558,2026-02-21,0.0835,8.0,1
1049686,2026-02-21,0.0739,6.333,15
1045534,2026-02-21,0.0445,1.0,1
945741,2026-02-21,0.0818,0.0,0
1048209,2026-02-21,0.1423,0.0,0
805761,2026-02-21,0.4301,6.1,22
1045079,2026-02-21,0.0538,0.0,0
753232,2026-02-21,1.0839,5.7,173
1006019,2026-02-21,0.1725,0.0,0
937110,2026-02-21,0.7098,6.974,38
836939,2026-02-21,0.0655,4.0,2
849761,2026-02-21,0.0916,8.0,1
783461,2026-02-21,0.7156,6.134,67
1047515,2026-02-21,0.1713,0.0,0
1428850,2026-02-21,0.1023,0.0,0
663234,2026-02-21,0.0563,0.0,1
1031532,2026-02-21,0.2443,0.0,0
1140233,2026-02-21,4.0065,1.0,1
928270,2026-02-21,1.8264,6.237,158
1024828,2026-02-21,0.0637,5.0,1
859719,2026-02-21,0.3068,5.9,18
1025804,2026-02-21,0.113,6.0,1
797825,2026-02-21,0.0836,0.0,0
996145,2026-02-21,0.0609,0.0,0
834140,2026-02-21,1.0881,6.05,20
777516,2026-02-21,1.9635,6.0,1
1066982,2026-02-21,0.0864,10.0,1
1019286,2026-02-21,0.1863,3.5,4
957461,2026-02-21,0.2768,7.02,50
1024532,2026-02-21,0.3138,5.283,46
873129,2026-02-21,0.2805,4.0,41
1004765,2026-02-21,0.1524,6.6,29
705996,2026-02-21,5.2834,7.325,1440
826451,2026-02-21,0.338,5.1,18
1004763,2026-02-21,0.0914,0.0,0
989039,2026-02-21,0.1786,0.0,0
1036595,2026-02-21,0.1919,7.0,1
1048225,2026-02-21,0.4557,6.5,2
1050306,2026-02-21,0.0596,0.0,0
716814,2026-02-21,1.3855,5.918,55
974604,2026-02-21,0.4312,4.2,42
900303,2026-02-21,0.2149,0.0,0
886083,2026-02-21,0.7995,6.309,349
785084,2026-02-21,5.9351,7.779,4499
766220,2026-02-21,0.6419,5.757,136
637055,2026-02-21,0.1972,10.0,1
926963,2026-02-21,0.1918,4.0,1
1083457,2026-02-21,0.1561,0.0,0
1193186,2026-02-21,2.14,0.0,0
1265361,2026-02-21,0.1808,0.0,0
1442314,2026-02-21,0.1387,6.0,1
657997,2026-02-21,0.5086,5.0,17
983242,2026-02-21,0.2663,7.4,12
406759,2026-02-21,6.1991,6.253,3470
1039159,2026-02-21,0.0,0.0,0
673764,2026-02-21,0.1453,1.0,1
632727,2026-02-21,3.8683,5.2,1599
1034273,2026-02-21,0.1554,7.167,6
983242,2026-02-21,0.2663,7.4,12
885583,2026-02-21,0.2333,6.9,11
1009140,2026-02-21,0.0281,6.0,1
556694,2026-02-21,5.2158,6.879,1615
1167926,2026-02-21,0.1182,0.0,0
826576,2026-02-21,0.1159,0.0,0
899632,2026-02-21,0.4288,4.5,6
1042398,2026-02-21,0.0404,0.0,0
871799,2026-02-21,0.9351,5.1,71
833339,2026-02-21,2.283,6.658,1060
926220,2026-02-21,0.1997,0.0,0
978013,2026-02-21,0.1818,6.0,1
1024764,2026-02-21,0.101,0.0,0
872732,2026-02-21,0.1165,6.2,2
967005,2026-02-21,0.0537,2.0,2
990590,2026-02-21,0.1943,0.0,0
668346,2026-02-21,0.0992,6.7,7
926255,2026-02-21,0.6167,4.0,13
852053,2026-02-21,0.9283,3.3,5
924323,2026-02-21,0.3933,4.0,7
999110,2026-02-21,0.2809,4.286,7
927749,2026-02-21,0.2925,5.857,7
1084253,2026-02-21,0.0621,0.0,0
956222,2026-02-21,0.0492,0.0,0
1008669,2026-02-21,0.0589,0.0,0
1087521,2026-02-21,0.0979,0.0,0
916719,2026-02-21,1.5729,5.7,142
880018,2026-02-21,0.3196,7.7,31
766371,2026-02-21,0.2373,5.0,1
796102,2026-02-21,0.3691,5.5,11
1023615,2026-02-21,0.2637,0.0,0
852696,2026-02-21,4.1662,4.5,27
983767,2026-02-21,0.0996,0.0,0
894489,2026-02-21,0.8966,5.9,10
1020696,2026-02-21,1.4784,6.1,182
984294,2026-02-21,0.2556,5.5,11
1038043,2026-02-21,0.2299,4.741,27
1038043,2026-02-21,0.2299,4.741,27
1081046,2026-02-21,0.0561,0.0,0
1020374,2026-02-21,0.164,4.2,5
804095,2026-02-21,5.7924,7.578,2677
1002490,2026-02-21,0.1672,6.0,2
657198,2026-02-21,3.7015,3.944,45
857756,2026-02-21,1.1086,5.952,31
835279,2026-02-21,0.1145,0.0,0
654076,2026-02-21,0.5336,5.821,14
879538,2026-02-21,3.9965,5.782,149
860609,2026-02-21,2.9695,4.9,13
1063587,2026-02-21,0.0214,7.0,3
1002901,2026-02-21,0.3044,0.0,0
1102718,2026-02-21,2.1838,0.0,0
999909,2026-02-21,0.293,5.5,4
924942,2026-02-21,0.0503,0.0,0
1524000,2026-02-21,0.2556,9.0,1
865497,2026-02-21,0.329,6.2,13
952480,2026-02-21,0.1375,2.0,6
675054,2026-02-21,0.7227,7.0,161
806929,2026-02-21,1.463,5.258,132
801913,2026-02-21,1.3635,5.1,46
128043,2026-02-21,0.0574,6.5,7
996067,2026-02-21,3.6035,5.472,36
1022249,2026-02-21,0.3205,0.0,0
1067638,2026-02-21,0.0721,6.0,1
998684,2026-02-21,0.2029,5.9,12
913244,2026-02-21,0.0416,0.0,0
796256,2026-02-21,0.8181,5.256,121
1402103,2026-02-21,0.0143,0.0,0
956976,2026-02-21,0.2059,7.0,1
971815,2026-02-21,0.5802,6.2,5
1018767,2026-02-21,0.2819,0.0,0
995339,2026-02-21,0.109,5.0,4
985421,2026-02-21,0.0966,0.0,0
1443814,2026-02-21,1.3994,0.0,0
987112,2026-02-21,0.0834,0.0,0
964921,2026-02-21,0.2443,6.3,3
752510,2026-02-21,1.3012,3.923,13
1041319,2026-02-21,0.1477,7.0,3
