id,popularity,vote_average,vote_count
796039,0.5539,6.643,7
913257,0.0988,6.0,2
832164,0.2211,0.0,0
898362,0.1737,0.0,0
806841,0.0932,6.0,2
1009251,1.8392,0.0,0
877718,0.0239,8.0,1
884813,0.0338,0.0,0
1036139,0.0243,0.0,0
768147,0.9021,7.2,69
851985,0.1099,0.0,0
528360,0.3883,4.9,9
753637,0.3479,0.0,0
924770,0.1582,0.0,0
822264,0.7901,5.8,3
653594,0.544,7.1,64
846284,0.1448,3.364,11
851703,0.0311,0.0,0
854587,0.3331,7.0,14
672322,3.6138,7.656,526
840543,0.0948,1.773,11
718032,3.995,6.954,2559
805677,1.2582,0.0,0
786466,0.0989,10.0,1
477044,1.1166,6.3,237
793158,0.2418,5.7,33
712121,0.2467,6.3,106
602334,0.5189,5.2,224
974827,0.0143,0.0,0
1016114,0.4254,0.0,0
804000,0.0577,0.0,0
870779,0.0513,0.0,0
855833,1.1358,6.0,1
865732,0.0673,0.0,0
862193,0.3023,5.3,11
739901,0.4115,6.016,64
883862,0.1598,7.2,4
1144448,0.1278,0.0,0
874951,0.0338,0.0,0
1252293,0.0168,0.0,0
742737,0.195,5.0,1
801604,2.7364,7.468,77
913858,1.6131,0.0,0
877254,0.1329,0.0,1
581734,3.243,7.179,3273
1069502,0.1908,0.0,0
903954,0.278,6.5,3
749527,0.2113,5.8,4
745268,0.1623,0.0,0
785913,1.3399,6.5,2
839803,1.3893,7.236,74
883955,0.6317,5.72,25
857980,0.2809,5.9,4
839647,0.9208,0.0,0
1374049,2.6141,0.0,0
854397,0.3762,5.4,5
498402,4.1422,6.608,389
879292,0.2365,0.0,0
747311,0.1214,8.1,7
861294,1.7627,4.75,8
858650,0.1203,8.0,6
796269,0.1034,0.0,0
790041,0.1281,0.0,0
823216,2.8818,5.8,29
473021,0.6033,6.5,96
855819,0.1518,0.0,0
865463,3.697,7.5,22
947235,0.0505,0.0,0
903278,1.5056,8.5,2
459151,4.8988,7.3,2661
833005,0.1439,5.9,10
622766,0.0969,6.8,37
795853,1.9585,5.919,229
847248,0.1803,0.0,0
853085,0.2363,1.0,1
880259,1.3523,0.0,0
664825,2.7147,6.3,3
624385,0.2881,4.6,16
901934,0.184,6.8,2
846892,2.1363,7.517,30
921757,0.5777,5.667,6
880831,0.1742,4.0,1
646071,0.4979,6.316,19
588890,1.4792,7.1,36
929432,0.1163,0.0,0
826708,0.9245,6.0,12
992844,2.2756,0.0,0
1006850,0.8698,0.0,0
1175581,0.6762,0.0,0
695932,1.3628,7.693,106
1537355,0.0571,0.0,0
886604,0.0286,7.0,1
839921,0.168,0.0,0
1027897,0.0409,4.0,2
946250,0.2367,10.0,2
581726,4.8642,6.571,2067
820317,0.0568,7.0,2
833427,2.9885,6.1,12
869358,0.207,8.0,1
746781,0.5142,5.619,113
881887,0.192,0.0,0
1101780,1.2551,0.0,0
912673,0.2373,0.0,0
589752,0.4061,6.083,36
553592,0.8942,5.944,63
762904,0.9438,6.0,18
993829,0.0714,0.0,0
774791,0.099,0.0,0
796339,1.7908,5.6,27
990266,1.0282,3.0,1
887916,1.8971,5.667,3
751519,0.9393,6.4,10
1169326,0.0502,0.0,0
676845,0.5632,6.9,167
886832,0.0143,0.0,0
776328,0.5125,6.738,290
860065,0.1671,0.0,0
786602,0.0586,0.0,0
808179,0.084,0.0,0
511809,3.8389,6.945,1737
1461826,2.3822,0.0,0
844775,0.2637,5.6,11
882245,0.1776,7.0,1
892081,0.1472,8.0,2
746950,0.5189,7.7,3
859713,0.1029,0.0,0
918720,0.0624,0.0,0
874847,0.356,7.0,1
807451,0.0785,1.0,2
845611,0.4921,6.95,10
833820,0.2474,8.5,2
874537,0.3385,7.0,4
790019,0.5115,6.25,22
1133077,0.1723,0.0,0
883842,0.0631,10.0,1
926476,1.6867,0.0,0
678358,0.2119,5.286,7
844041,0.6734,7.5,6
803852,0.2444,5.0,1
857004,0.0748,0.0,0
881279,0.1852,6.7,3
1084126,3.4733,6.0,3
845687,2.2519,8.0,1
1118861,0.0286,0.0,0
926256,1.7652,0.0,0
819808,0.0853,6.5,2
825804,0.2605,0.0,0
1037576,1.2348,0.0,0
846847,0.1078,5.4,18
1162937,0.0789,0.0,0
804779,0.1033,7.5,16
621764,0.9932,7.0,1
806766,0.2062,10.0,1
915302,0.0546,0.0,0
926182,0.6247,8.0,1
662638,2.3876,6.433,97
661707,0.3629,6.1,10
851274,0.738,5.464,14
930049,0.1996,0.0,0
834792,0.1189,4.0,2
826637,0.0731,8.5,2
872336,0.1195,5.7,3
852199,0.1276,0.0,0
824202,1.024,6.211,19
763568,0.6106,6.8,56
640815,2.018,6.2,6
913932,0.0945,0.0,0
862920,0.9192,6.667,3
860772,0.1088,6.0,3
847204,0.0873,0.0,0
849743,0.2235,4.6,8
1038404,0.0363,0.0,0
1005691,0.0863,0.0,0
843911,0.0729,6.7,3
858918,0.6221,7.4,24
878010,0.0574,0.0,0
1164307,0.1687,0.0,0
870706,0.2434,10.0,1
796532,0.2498,0.0,0
749386,0.2381,6.0,55
574060,3.1931,6.274,1121
1384262,2.065,0.0,0
887689,2.6614,5.0,4
856707,1.3847,2.0,2
814633,0.2891,5.5,2
875335,0.0877,5.0,4
818456,0.0239,8.0,1
835541,0.2242,2.0,1
954074,0.0311,0.0,0
899396,0.0362,0.0,0
892989,0.0862,5.0,1
886666,2.4133,0.0,0
860776,0.263,6.1,12
850099,3.2021,5.046,174
1010896,0.042,0.0,0
776519,0.239,6.0,6
891994,0.2536,0.0,1
716425,0.1131,6.0,2
921898,0.2675,0.0,0
900416,1.4006,4.5,1
827180,0.0327,10.0,1
905082,0.1236,6.2,11
859425,1.1248,4.833,6
768480,0.7479,6.1,9
854849,0.9935,7.0,1
897765,0.182,5.654,13
791900,0.5197,5.7,18
898677,2.2941,0.0,0
880676,0.3046,4.8,8
915866,0.196,6.2,5
804332,0.0071,10.0,1
1281410,1.1241,0.0,0
849575,0.1666,0.0,0
677053,0.1415,6.389,27
717694,0.9351,6.327,84
634528,4.3526,6.8,1711
860878,0.205,5.8,2
729679,0.7259,7.0,23
782217,0.0441,0.0,0
419882,0.0143,0.0,0
1070169,1.8814,0.0,0
850805,0.4579,4.8,12
855324,0.1495,0.0,0
872620,0.0552,5.7,3
795230,0.8654,6.4,231
833408,0.4054,7.152,92
1024273,0.1053,0.0,0
1150947,0.092,0.0,0
1146373,0.2497,0.0,0
924475,1.7772,7.0,1
647994,0.5673,6.0,5
760936,0.97,0.0,0
894095,0.3032,6.5,8
875553,0.0495,0.0,0
842795,0.3013,7.2,25
840421,0.1868,6.0,3
856560,0.2172,5.167,9
912219,0.1261,0.0,0
848880,0.7707,5.8,20
811949,0.1572,0.0,0
644468,0.3165,4.4,17
654974,2.5662,4.9,682
888455,0.7681,0.0,0
835639,0.0876,3.5,2
817007,0.1009,0.0,0
950139,0.2259,0.0,0
853540,0.2741,3.8,6
885494,1.217,7.0,2
797501,0.4594,8.0,1
857380,0.102,6.0,2
755024,1.7777,0.0,0
866319,3.4116,5.8,4
893222,0.2732,5.367,15
632276,1.1333,4.0,5
802052,1.7557,4.0,3
964077,0.0662,5.0,1
865576,0.161,2.643,7
810406,0.5534,7.3,36
459795,0.2542,6.6,8
832913,1.068,4.5,11
786072,0.0445,0.0,0
814930,1.3519,2.0,1
951469,0.0824,0.0,0
582884,3.4396,4.861,18
567927,0.1858,5.9,12
1502820,0.0071,0.0,0
527376,0.2436,3.8,4
882252,1.0374,0.0,0
690179,0.1542,7.75,2
1126231,0.056,0.0,0
825907,0.083,8.0,1
860277,0.0387,0.0,0
830817,0.2426,6.0,5
1130671,0.1283,7.0,2
846542,0.3987,5.5,15
796248,0.0645,10.0,1
1016309,0.3697,0.0,0
887265,0.2926,5.0,4
1235767,0.0852,0.0,0
726152,0.2785,5.7,9
653858,0.9022,6.1,18
585381,3.0121,6.3,41
1084423,0.0634,0.0,0
1055435,1.9189,0.0,0
798544,1.3126,7.222,151
1507101,0.0071,6.0,1
870952,0.0593,0.0,0
1064386,0.2013,0.0,0
514801,0.2005,4.667,6
1189645,0.1202,0.0,0
1036690,0.0691,0.0,0
1436586,0.1729,0.0,0
806643,0.5729,6.063,143
885688,1.1886,0.0,0
817580,0.0662,5.0,1
841411,0.277,1.0,1
970967,0.0409,2.0,1
742396,1.4877,6.6,18
513310,4.4815,6.866,1849
1032350,0.0786,0.0,0
1223530,0.1658,0.0,0
914038,0.0655,6.0,1
1402653,0.1178,0.0,0
1124096,0.0453,0.0,0
846234,0.132,0.0,0
784374,0.2525,7.216,67
875303,0.1555,4.9,4
844143,2.8141,6.962,26
844406,0.3782,7.7,3
757902,0.1833,8.8,6
812644,0.6611,7.1,12
833244,0.0459,0.0,0
823377,1.9928,10.0,1
790803,2.2849,5.2,48
882420,0.1496,0.0,0
798893,2.9907,5.0,2
829308,0.1164,7.0,1
758866,2.8768,7.451,1449
876768,0.0884,0.0,0
821500,0.0311,0.0,0
864690,0.2553,8.0,1
812651,0.1777,2.0,1
304638,0.8665,4.0,2
825165,0.196,0.0,0
885498,0.0948,0.0,0
778655,1.3055,6.0,20
877787,0.1816,3.1,10
1523007,1.1328,0.0,0
759826,0.1242,0.0,0
414906,16.8695,7.7,11629
766507,12.1264,7.666,7518
76600,40.1195,7.598,13723
829557,15.5881,5.93,1823
361743,20.6156,8.2,10595
315162,11.988,8.205,8631
453395,11.828,7.228,10087
1232809,1.2157,0.0,0
851644,8.0788,8.14,795
505642,11.6515,7.013,7282
507086,14.0291,6.611,6883
619979,10.1239,5.82,1588
928358,4.5008,4.881,42
977292,0.66,4.286,7
545611,10.4661,7.72,7683
718930,13.6187,7.414,7275
829560,6.9723,6.384,1290
616037,10.4821,6.4,8377
646385,11.8051,6.69,3722
661374,8.0386,7.033,6573
756999,9.1773,7.536,5669
615777,11.0984,7.37,3649
1013906,0.2354,6.2,4
1028703,1.2431,5.373,130
436270,9.7724,6.822,6878
508947,10.6808,7.322,5679
840326,11.3122,7.411,2693
717139,0.3979,6.2,13
675353,9.8284,7.441,5765
982620,0.7696,4.513,115
49046,7.3883,7.721,4519
814620,0.1024,6.143,7
930034,1.0657,6.111,9
1036561,0.9842,6.647,109
818647,7.7904,7.349,3313
967954,0.3468,6.389,9
629015,0.9663,6.794,383
593643,8.4544,7.168,5920
1104085,0.1522,6.0,1
760204,1.2816,5.612,294
739993,1.2325,6.888,739
869855,0.8065,5.61,41
619803,5.1198,7.337,408
698508,10.095,7.867,708
615173,8.5987,7.362,420
888316,0.0762,5.3,3
862491,1.1658,5.8,125
585083,8.1093,7.044,2970
648457,8.9085,7.5,18
1052820,0.1764,5.0,6
965150,5.737,7.666,1746
913745,0.1052,6.0,2
673271,0.5967,5.965,43
974756,0.2027,0.0,0
953542,0.2768,4.633,45
553472,0.1348,7.0,1
760104,7.1567,6.724,3836
1012886,0.0722,7.0,2
899746,0.2087,7.5,2
1002346,0.0445,0.0,1
985939,9.6929,7.111,4399
1021335,0.064,6.0,1
887136,0.29,3.0,2
1122484,0.1232,6.0,1
1306853,0.2095,0.0,0
1016397,0.1889,2.5,2
1003541,0.0749,3.5,2
937278,5.7766,7.752,3464
843633,1.1946,5.8,167
1074153,0.0505,0.0,0
956294,0.0682,10.0,1
1121014,0.1687,5.0,1
1001835,4.5985,6.657,303
950849,0.396,7.6,142
338953,7.1724,6.629,4995
1074991,0.13,0.0,0
910795,0.1447,0.0,0
866437,0.1189,4.0,1
958192,0.214,5.981,27
930427,0.0499,0.0,0
981869,0.0071,5.0,1
944941,0.5136,5.672,32
705861,3.6179,7.713,2755
1143766,0.4714,9.0,2
1082010,2.7994,7.0,1
990156,0.2958,3.5,8
770595,0.405,3.8,5
1093211,0.0286,0.0,0
1210988,0.0939,0.0,0
961224,0.1304,3.6,5
1161725,0.2814,6.8,4
1090729,0.1644,2.0,1
1306847,0.276,0.0,0
882598,7.7958,6.667,3924
601796,4.7854,6.8,504
971161,0.0338,0.0,0
849176,0.1949,6.0,1
982089,0.1951,6.375,8
1005281,0.8729,5.3,10
1189561,0.08,4.0,1
782054,1.7105,6.531,129
985424,0.1197,0.0,0
865434,0.2185,6.5,6
683056,0.5362,5.889,9
923333,0.271,4.5,2
1061593,0.2816,7.8,13
991538,0.3841,6.0,1
884714,0.1905,3.6,5
790088,0.3352,4.875,8
1306844,0.1153,0.0,0
1459166,0.076,0.0,0
628878,1.3364,5.193,181
1017492,0.3515,6.7,11
1161717,0.3373,6.5,4
1306840,0.172,0.0,0
962138,0.2176,5.0,3
1022455,0.0441,0.0,0
946937,0.2087,6.286,7
1005854,2.5777,4.938,8
854207,0.3516,5.591,11
1306851,0.1811,0.0,0
942999,0.1834,6.08,25
889114,0.2873,7.2,3
801690,0.9659,7.5,4
725201,6.5885,6.912,4103
614437,0.2382,7.2,3
577874,0.2911,0.0,0
898774,0.5001,3.545,11
983224,4.1162,6.0,18
1057513,0.1757,4.0,4
1011123,0.1588,4.2,4
1065949,0.2453,6.0,1
1011282,0.3267,0.0,0
438148,7.304,7.276,3935
505026,6.2756,6.416,4088
536554,6.3039,7.036,4674
892771,0.1836,4.9,13
999594,0.3292,6.8,6
794787,0.1631,5.8,6
793961,0.7408,5.327,156
740952,1.4738,6.2,269
1050959,0.1854,0.0,0
579974,7.3069,7.73,1531
1005388,0.0725,1.0,2
1028248,6.4621,6.2,82
890554,0.3102,5.333,3
1029445,3.6136,4.143,7
697374,0.2913,5.0,2
758009,2.1388,6.249,1277
1032767,0.4481,0.0,0
718565,0.1721,0.0,0
952510,0.1826,7.0,1
799379,3.6285,6.418,422
1005398,0.0214,0.0,0
820880,0.6057,5.935,23
795276,0.7759,6.4,14
835684,0.2638,7.0,8
935552,0.1702,0.0,0
1023568,0.3227,1.0,1
998282,0.5846,4.5,12
937323,0.2015,7.222,9
998269,0.1517,5.4,9
1028537,0.2032,5.762,21
819153,1.1294,5.102,93
1042048,0.0583,1.0,1
821153,1.0736,6.793,46
1000804,0.1299,0.0,0
1069064,0.0868,0.0,0
957691,0.8519,4.4,10
915415,0.1181,4.0,2
949423,5.8927,7.237,2467
828434,0.5391,6.2,19
825805,0.4517,5.8,10
1028545,0.2605,6.4,8
1052897,0.5454,6.0,2
998095,1.4507,0.0,0
967650,0.3446,6.0,2
629542,6.8664,7.5,2462
945324,0.1862,4.0,4
1001925,0.9483,4.818,33
972448,0.1926,0.0,0
872882,0.1425,10.0,1
1197469,0.0281,0.0,0
1089315,0.5364,5.621,29
949990,0.053,6.0,1
938393,0.0577,0.0,0
762975,8.0848,8.051,2828
788442,0.2961,3.0,2
943874,0.1602,5.9,9
1008308,1.5345,0.0,0
927359,0.272,5.9,5
989763,0.7134,7.7,3
943613,0.2718,6.5,4
1049171,0.6844,5.3,33
1052240,0.0887,0.0,0
1019482,0.0763,8.0,2
1306849,0.1081,0.0,0
1073581,0.1321,2.0,1
991101,0.0856,0.0,0
1002007,0.1758,0.0,0
879990,0.8112,5.553,96
1056695,0.6193,10.0,1
1030479,0.158,3.5,4
717133,0.3293,5.6,10
610150,5.3606,7.884,2981
953471,0.1548,0.0,0
914346,0.1141,6.1,7
606237,0.4625,4.838,37
976951,0.0673,0.0,0
944946,1.3884,7.225,51
936579,0.1627,1.0,1
1048504,0.0996,0.0,0
766314,0.3298,7.6,5
895245,0.2003,0.0,0
1060889,0.0681,0.0,0
975962,0.429,3.5,8
651907,0.3298,7.31,21
992066,0.1879,0.0,0
1123289,0.1052,0.0,0
897525,0.7,6.625,48
988225,0.2266,3.769,13
998342,0.2327,0.0,0
1003199,0.2496,3.8,6
879513,0.5577,6.5,17
832953,1.5764,4.0,4
1017856,0.1775,3.857,7
881487,0.6944,5.296,103
863929,1.6324,5.602,103
1082706,0.0802,0.0,0
1012679,0.3269,6.4,9
1026496,2.2953,5.25,4
994773,0.1344,5.583,30
803675,0.3468,0.0,0
929440,0.0479,2.7,3
1508593,0.0579,0.0,0
811942,0.4527,5.472,18
1015169,0.693,5.844,16
960377,0.2324,7.179,14
1008661,0.6322,6.0,1
1005678,0.114,0.0,0
916472,0.3738,4.8,4
1022441,0.1304,0.0,0
916224,7.9706,7.891,1660
1513560,0.0143,0.0,0
610411,0.4018,5.9,9
981787,0.0658,0.0,0
854867,0.3762,4.978,23
505570,0.3147,6.281,57
970896,0.5244,6.529,17
961484,2.7559,6.4,1052
968222,0.091,0.0,0
884971,0.9506,6.818,396
883502,0.8977,5.233,174
1100540,0.066,0.0,0
1015628,0.3606,4.5,8
981588,1.44,6.167,36
1048394,0.0143,0.0,0
987936,0.0806,0.0,0
848144,0.1078,8.2,3
955879,0.1297,3.0,1
724495,4.856,7.624,2309
1041485,0.7151,6.1,10
987337,0.803,7.0,28
977875,0.4124,1.0,1
1066292,0.1469,6.0,1
1003574,0.4499,7.0,1
1003448,0.1788,6.333,3
980605,0.6468,5.8,42
927594,0.8245,7.228,101
1052793,0.3335,3.0,1
639933,6.3053,7.032,4902
921382,0.1117,7.5,2
676710,1.3414,6.689,175
1513571,0.0071,0.0,0
948271,0.2101,5.7,13
922341,0.1046,4.0,1
1426576,0.0631,0.0,0
869886,1.0341,7.053,75
893086,1.8011,6.519,180
669400,0.392,5.5,41
928611,1.9321,2.5,2
1100473,0.084,0.0,0
983556,0.2184,5.8,4
933433,0.0286,0.0,0
1309673,0.0928,5.0,1
1052015,0.2278,7.7,3
1255085,0.1159,0.0,0
950265,0.1229,0.0,0
1026454,0.0655,0.0,0
939091,0.2535,7.5,2
935852,0.2078,10.0,1
946253,0.2995,2.6,12
1051253,0.1308,10.0,1
820067,3.0856,8.294,430
1018720,0.2499,0.0,0
770724,0.7105,6.307,230
1100547,0.0617,0.0,0
966220,3.6068,7.636,855
996315,0.0423,2.0,1
1054093,0.2943,0.0,0
966009,0.1232,8.0,1
1035614,0.1426,0.0,0
938963,0.1114,0.0,0
997398,0.2203,6.5,2
894169,6.3611,5.995,328
975577,0.0382,0.0,0
888479,1.777,6.096,218
1117968,0.0998,6.5,2
821510,0.4989,5.457,47
970229,0.1027,5.9,10
901225,0.3531,7.0,1
1009879,0.0503,0.0,0
985744,0.1489,0.0,0
967968,0.0698,0.0,0
887864,0.4215,6.733,15
812488,0.3406,5.886,44
663712,5.8083,6.686,2423
779812,0.2578,5.105,19
1056203,0.3267,0.0,0
1015651,0.0553,6.3,3
925705,0.531,4.858,81
850297,0.7394,7.34,72
567460,0.255,6.0,2
969701,0.3454,3.3,23
964985,0.3349,6.1,7
950029,0.1124,3.0,3
995232,0.1667,0.0,0
1161754,0.3997,6.5,4
1028884,0.1349,7.0,1
962486,0.49,3.321,14
1052112,0.0785,2.0,1
1084175,0.103,0.0,0
976752,0.0478,4.0,1
1004659,0.0859,0.0,0
1123564,0.6283,0.0,0
1314739,0.1145,0.0,0
842942,2.536,6.298,398
921360,1.0675,6.14,175
1078798,0.0627,0.0,0
1014726,0.2671,3.0,1
335787,6.9642,6.873,6620
638960,0.1969,7.25,16
825433,0.072,0.0,0
842934,3.1411,5.583,403
1166722,0.0681,0.0,0
927433,0.2708,0.0,0
953239,0.3763,5.4,5
946112,0.1697,0.0,0
938008,2.7364,7.67,409
1372520,0.2236,0.0,0
924742,0.2149,6.3,3
758724,2.36,6.503,487
988544,0.072,9.0,1
1031091,0.1908,5.4,11
774301,0.8358,5.887,62
901511,1.446,6.6,10
1023334,0.0766,1.5,2
1041054,0.5029,6.978,46
1324554,0.2913,5.0,1
928077,0.0493,3.6,5
1224741,0.0546,0.0,0
1046577,0.4137,6.5,11
980591,0.6384,3.5,8
664731,0.2383,4.3,3
990600,0.3841,6.238,42
807986,0.8251,6.879,210
988591,0.4672,4.3,18
846206,0.5829,7.0,2
595586,1.4868,6.467,542
756307,0.4567,3.875,16
928773,0.4378,6.4,61
1075969,0.4374,6.2,14
724585,0.3809,3.2,25
800815,3.6789,6.812,2105
1172466,0.3065,4.0,2
854359,0.7129,6.183,205
1071038,4.6452,1.0,1
619281,0.1801,0.0,0
799878,0.2736,6.047,32
961413,0.2101,6.333,3
778645,0.2283,5.0,11
936386,0.2374,5.814,35
1117044,0.1467,0.0,0
1005290,0.1474,7.4,5
1047438,0.1443,1.0,1
698128,5.0733,6.0,368
960081,0.199,6.0,8
1142982,0.0431,0.0,0
1030276,0.0798,7.0,2
964332,0.0571,0.0,0
1033431,0.0878,0.0,0
857080,0.1746,2.667,3
829280,4.0287,7.315,1731
1030352,0.117,0.0,0
807598,0.2523,7.0,7
1025772,0.2896,5.0,2
885303,0.88,6.079,114
974731,0.273,5.5,6
1336725,0.1697,0.0,0
1177449,0.0863,0.0,0
895543,0.3003,6.3,10
1007878,3.7156,3.667,3
954313,0.0574,10.0,1
1046521,0.044,0.0,0
1163264,0.1208,0.0,0
1013698,0.1827,5.5,2
1080180,0.2415,5.333,3
952208,0.201,0.0,0
935092,0.0953,0.0,0
803404,0.8694,4.0,9
1149812,0.1098,0.0,0
912446,0.1006,0.0,0
972254,0.6374,6.0,8
966844,0.1824,6.0,4
1225848,0.1771,1.0,2
999462,0.1197,7.167,6
842891,0.6332,4.55,40
882580,0.5271,6.333,24
1302196,0.15,8.0,1
1461320,0.1686,0.0,0
585511,7.3403,7.74,1901
913845,0.4625,7.65,50
770719,0.1524,6.274,42
1016715,0.2597,0.0,0
1036785,0.0691,0.0,0
1016116,0.4354,7.8,20
697354,0.098,3.0,1
1031685,0.2619,6.9,5
1030613,1.0527,5.895,234
899661,0.0662,7.0,1
526896,5.0554,5.924,4717
1048688,0.081,0.0,0
795652,0.3799,5.08,25
1008877,0.091,0.0,0
1014840,1.2389,5.9,20
1001440,0.0398,6.0,1
799883,0.5259,6.6,63
860751,0.1257,2.0,3
891354,0.3245,0.0,0
924103,0.0665,0.0,0
1072011,0.1817,0.0,1
945657,0.833,5.5,195
888097,4.061,4.006,90
1004364,0.1329,5.2,6
1462585,0.0759,0.0,0
752623,4.8577,6.468,3908
1148726,0.1104,0.0,0
969725,0.3176,4.229,24
945482,1.0727,5.8,4
1005597,0.1834,6.5,4
1096622,0.1101,0.0,0
1110179,0.0891,0.0,0
820958,0.0286,0.0,0
1035188,0.1928,0.0,0
1038972,0.0579,5.0,1
1136128,0.2401,7.5,2
1051415,0.1226,0.0,0
1045534,0.0445,1.0,1
1014860,0.324,0.0,0
1011566,0.0704,4.818,11
1006019,0.1186,0.0,0
942892,0.2793,4.6,11
753232,1.0839,5.7,173
913544,1.0357,7.3,9
634429,2.3055,7.443,229
783461,0.7324,6.134,67
1049686,0.0895,6.333,15
805761,0.2794,6.1,22
969840,0.3644,5.0,4
1048209,0.1198,0.0,0
849761,0.0648,8.0,1
993920,0.0586,0.0,0
836939,0.0585,4.0,2
1045079,0.0453,0.0,0
945741,0.1573,0.0,0
1191558,0.0759,8.0,1
663234,0.1086,0.0,1
1047515,0.1793,0.0,0
1428850,0.1023,0.0,0
1025804,0.1123,6.0,1
859719,0.3365,5.9,18
797825,0.0674,0.0,0
937110,0.6838,6.974,38
1140233,4.0816,1.0,1
1024828,0.0903,5.0,1
1066982,0.0609,10.0,1
1019286,0.299,3.5,4
996145,0.0746,0.0,0
834140,1.1093,6.05,20
777516,2.0131,6.0,1
1031532,0.1673,0.0,0
928270,1.7466,6.237,158
1048225,0.4583,6.5,2
957461,0.2254,7.02,50
1036595,0.1695,7.0,1
1024532,0.2757,5.283,46
989039,0.1338,0.0,0
873129,0.3048,4.0,41
705996,5.006,7.324,1441
1004763,0.0914,0.0,0
1050306,0.0648,0.0,0
826451,0.2108,5.1,18
1004765,0.1343,6.6,29
900303,0.1433,0.0,0
886083,0.6945,6.309,349
716814,1.3971,5.918,55
637055,0.1541,10.0,1
974604,0.4312,4.2,42
632727,3.302,5.2,1599
785084,5.1849,7.778,4500
766220,0.5829,5.757,136
1193186,2.066,0.0,0
406759,6.015,6.252,3472
1034273,0.1554,7.167,6
1009140,0.0281,6.0,1
926963,0.1525,4.0,1
1083457,0.1294,0.0,0
657997,0.3616,5.0,17
983242,0.2193,7.4,12
983242,0.2193,7.4,12
885583,0.2333,6.9,11
1265361,0.1808,0.0,0
556694,3.5814,6.879,1616
1442314,0.1168,6.0,1
673764,0.1295,1.0,1
899632,0.4286,4.5,6
1039159,0.0143,0.0,0
1167926,0.1182,0.0,0
1042398,0.0281,0.0,0
826576,0.0991,0.0,0
926220,0.1526,0.0,0
871799,0.504,5.1,71
1024764,0.101,0.0,0
872732,0.1253,6.2,2
833339,2.283,6.658,1060
990590,0.1943,0.0,0
1084253,0.0389,0.0,0
1008669,0.0589,0.0,0
916719,1.4153,5.7,142
852053,0.7492,3.3,5
978013,0.1716,6.0,1
926255,0.4618,4.0,13
927749,0.2378,5.857,7
999110,0.2809,4.286,7
967005,0.0537,2.0,2
924323,0.3933,4.0,7
668346,0.1805,6.7,7
1087521,0.1084,0.0,0
796102,0.3602,5.5,11
894489,0.7577,5.9,10
956222,0.0578,0.0,0
880018,0.3107,7.7,31
1020696,1.2673,6.1,182
1081046,0.0516,0.0,0
766371,0.2653,5.0,1
1023615,0.181,0.0,0
654076,0.3102,5.821,14
983767,0.0818,0.0,0
1038043,0.2732,4.741,27
1038043,0.2732,4.741,27
984294,0.2042,5.5,11
852696,3.9508,4.5,27
860609,2.9695,4.9,13
1002490,0.1453,6.0,2
879538,3.5344,5.782,149
657198,3.7015,3.944,45
857756,0.927,5.952,31
1020374,0.0977,4.2,5
835279,0.1519,0.0,0
1063587,0.0143,7.0,3
1102718,1.9153,0.0,0
804095,5.1545,7.578,2677
956976,0.2014,7.0,1
1002901,0.4313,0.0,0
801913,1.0205,5.1,46
865497,0.3413,6.2,13
999909,0.184,5.5,4
924942,0.0503,0.0,0
1524000,0.2333,9.0,1
1067638,0.0557,6.0,1
996067,3.7025,5.472,36
1402103,0.0214,0.0,0
952480,0.1201,2.0,6
806929,1.0655,5.258,132
998684,0.1539,5.9,12
675054,0.6267,7.0,161
128043,0.0574,6.5,7
1022249,0.2038,0.0,0
1018767,0.2667,0.0,0
913244,0.0338,0.0,0
796256,0.6406,5.256,121
987112,0.0679,0.0,0
971815,0.3785,6.2,5
995339,0.109,5.0,4
661365,0.5594,6.714,63
1150875,0.1731,0.0,0
1041319,0.1233,7.0,3
1004466,0.4681,3.9,9
1443814,1.3409,0.0,0
752510,1.3012,3.923,13
964921,0.214,6.3,3
1058922,0.2966,6.3,7
985421,0.1129,0.0,0
919355,3.7995,6.3,61
735697,0.6026,6.0,417
1001341,0.3661,6.0,1
852252,2.0358,5.206,68
633951,0.2595,6.4,41
952504,0.2336,5.0,4
1061638,0.1342,0.0,0
1042967,0.1879,0.0,0
777831,0.9789,5.3,144
796535,0.1494,7.3,3
937436,0.2436,8.0,2
921235,0.0897,5.0,1
990891,0.1494,8.3,3
802714,0.1692,5.0,16
934565,0.2126,10.0,1
802714,0.1692,5.0,16
816956,0.4395,4.775,40
1083560,0.0577,0.0,0
1012966,0.1583,0.0,0
979016,0.0779,6.0,2
1014843,0.8916,3.889,9
1287481,1.5622,0.0,0
856496,0.3877,6.522,46
916423,2.1283,7.1,46
893712,2.3769,7.65,207
881768,0.1526,5.6,5
1014422,0.1222,3.0,4
712128,1.438,6.9,10
962288,0.3338,8.0,4
1054042,0.0795,0.0,0
964321,0.1418,0.0,0
961071,0.4547,7.0,1
794234,0.4699,4.686,140
1135944,0.1236,0.0,0
977871,2.6013,7.3,37
1030516,0.1773,2.0,1
1051393,0.2025,0.0,0
1028606,0.0866,2.0,1
1043338,0.119,8.5,2
813863,0.1867,0.0,0
884125,0.1551,5.7,11
994702,0.353,4.3,20
677300,0.153,0.0,0
1019671,0.1366,6.5,2
1271762,0.1436,0.0,0
961516,0.0873,3.4,8
956957,0.2891,6.531,65
974052,0.2254,6.9,16
1013577,3.0883,6.927,62
